"","entity","deepseek","gemma2","llama","llama70b","mistral","models_present","n_entity_types"
"3246","zoonotic disease",NA,NA,NA,"Disease","Disease",2,1
"3247","Pacific harbor seals",NA,NA,NA,"Host","Host",2,1
"3248","Adrenal necrosis",NA,NA,NA,"Disease",NA,1,1
"3249","Coastal California",NA,NA,NA,"Geographic location",NA,1,1
"3250","Central California",NA,NA,NA,"Geographic location",NA,1,1
"3251","Northern California",NA,NA,NA,"Geographic location",NA,1,1
"3252","Bacterial omphalophlebitis",NA,NA,NA,"Disease",NA,1,1
"3253","Phocine adrenal cell lines",NA,NA,NA,"Cell culture",NA,1,1
"3254","Phocine kidney cell lines",NA,NA,NA,"Cell culture",NA,1,1
"3255","Rehabilitation",NA,NA,NA,"Healthcare process",NA,1,1
"3256","Birth weight",NA,NA,NA,"Risk factor",NA,1,1
"3257","16 of 17",NA,NA,NA,"Proportion","Number of individuals that died",2,2
"3258","Nephroliths",NA,NA,NA,"Disease",NA,1,1
"3259","Metabolic derangements",NA,NA,NA,"Disease",NA,1,1
"3260","Morphologic differences",NA,NA,NA,"Characteristic",NA,1,1
"3261","Physiologic differences",NA,NA,NA,"Physiologic characteristic",NA,1,1
"3262","inguenal lymph node",NA,NA,NA,"Anatomical structure",NA,1,1
"3263","human ehrlichioses agents",NA,NA,NA,"Pathogen","Pathogen",2,1
"3264","wild species",NA,NA,NA,"Host",NA,1,1
"3265","aetiological agents",NA,NA,NA,"Pathogen","Pathogen",2,1
"3266","organs",NA,NA,NA,"Anatomical structure",NA,1,1
"3267","decrease in productivity",NA,NA,NA,"Economic Impact",NA,1,1
"3268","Infectious disease",NA,NA,NA,"Disease",NA,1,1
"3269","Conservation efforts",NA,NA,NA,"Intervention",NA,1,1
"3270","Northwestern Hawaiian Islands",NA,NA,NA,"Geographic location",NA,1,1
"3271","Phocine herpesvirus-1",NA,NA,NA,"Pathogen",NA,1,1
"3272","Morbilliviruses",NA,NA,NA,"Pathogen",NA,1,1
"3273","Influenza A virus",NA,NA,NA,"Pathogen",NA,1,1
"3274","Canine adenovirus",NA,NA,NA,"Pathogen",NA,1,1
"3275","Caliciviruses",NA,NA,NA,"Pathogen",NA,1,1
"3276","Enzyme-linked immunosorbent assay",NA,NA,NA,"Diagnostic test","Test",2,2
"3277","Virus neutralization test",NA,NA,NA,"Diagnostic test",NA,1,1
"3278","Microagglutination test",NA,NA,NA,"Diagnostic test",NA,1,1
"3279","Card test",NA,NA,NA,"Diagnostic test",NA,1,1
"3280","Complement fixation test",NA,NA,NA,"Diagnostic test",NA,1,1
"3281","Morbidity",NA,NA,NA,"Symptom",NA,1,1
"3282","Infectious disease monitoring",NA,NA,NA,"Surveillance",NA,1,1
"3283","Antibodies to viruses, bacteria, and parasites",NA,NA,NA,"Immune component",NA,1,1
"3284","HGE",NA,NA,NA,"Disease","Disease",2,1
"3285","16S rDNA sequence",NA,NA,NA,"Molecular marker",NA,1,1
"3286","nested polymerase chain reactions",NA,NA,NA,"Laboratory technique","Technique",2,2
"3287","Hippos",NA,NA,NA,"Host",NA,1,1
"3288","Environmental contamination",NA,NA,NA,"Risk factor",NA,1,1
"3289","Risks to people",NA,NA,NA,"Health Outcome",NA,1,1
"3290","Methods of control",NA,NA,NA,"Intervention",NA,1,1
"3291","Local laboratory staff",NA,NA,NA,"Healthcare worker",NA,1,1
"3292","Enzootic status",NA,NA,NA,"Disease status",NA,1,1
"3293","Outbreaks of anthrax",NA,NA,NA,"Disease Outbreak",NA,1,1
"3294","Field study",NA,NA,NA,"Research design",NA,1,1
"3295","black-tailed jackrabbits",NA,NA,NA,"Host","Host",2,1
"3296","spirochetemias",NA,NA,NA,"Disease","Disease",2,1
"3297","wildlife",NA,NA,NA,"Host",NA,1,1
"3298","Social organization",NA,NA,NA,"Population",NA,1,1
"3299","Movement",NA,NA,NA,"Transmission",NA,1,1
"3300","Incidence",NA,NA,NA,"Measure",NA,1,1
"3301","South-west England",NA,NA,NA,"Geographic location",NA,1,1
"3302","Demographic processes",NA,NA,NA,"Ecological process",NA,1,1
"3303","Disease dynamics",NA,NA,NA,"Concept",NA,1,1
"3304","Individual",NA,NA,NA,"Entity",NA,1,1
"3305","Social group",NA,NA,NA,"Entity",NA,1,1
"3306","Culling",NA,NA,NA,"Control measure",NA,1,1
"3307","Badger ecology",NA,NA,NA,"Ecological concept",NA,1,1
"3308","Bacilli",NA,NA,NA,"Bacteria",NA,1,1
"3309","Clinical samples",NA,NA,NA,"Specimen",NA,1,1
"3310","toxin type",NA,NA,NA,"Pathogen component",NA,1,1
"3311","Rickettsiales",NA,NA,NA,"Order of Bacteria",NA,1,1
"3312","Ehrlichieae",NA,NA,NA,"Family of Bacteria",NA,1,1
"3313","Southeastern United States",NA,NA,NA,"Region",NA,1,1
"3314","Lone star tick",NA,NA,NA,"Vector",NA,1,1
"3315","Ehrlichiosis",NA,NA,NA,"Disease","Disease",2,1
"3316","Fluorescent antibody analysis",NA,NA,NA,"Diagnostic test",NA,1,1
"3317","1982-1992",NA,NA,NA,"Time period",NA,1,1
"3318","Africa",NA,NA,NA,"Geographic location",NA,1,1
"3319","Human leptospirosis",NA,NA,NA,"Disease",NA,1,1
"3320","Biodiversity",NA,NA,NA,"Ecological Concept",NA,1,1
"3321","Urban",NA,NA,NA,"Environment",NA,1,1
"3322","Peri-urban",NA,NA,NA,"Environment",NA,1,1
"3323","Rural",NA,NA,NA,"Environment",NA,1,1
"3324","diseased American alligators",NA,NA,NA,"Host",NA,1,1
"3325","Antibody",NA,NA,NA,"Immune component",NA,1,1
"3326","Latitude",NA,NA,NA,"Geographic coordinate",NA,1,1
"3327","Elevation",NA,NA,NA,"Environmental factor",NA,1,1
"3328","Climatic conditions",NA,NA,NA,"Environmental factor",NA,1,1
"3329","Natural history",NA,NA,NA,"Field of study",NA,1,1
"3330","coast",NA,NA,NA,"Geographic location",NA,1,1
"3331","stranding",NA,NA,NA,"Event",NA,1,1
"3332","brown bears",NA,NA,NA,"Host","Species",2,2
"3333","acid-fast rods",NA,NA,NA,"Microorganism",NA,1,1
"3334","Mycobacterium avium subsp. paratuberculosis isolates",NA,NA,NA,"Pathogen",NA,1,1
"3335","Pinnipeds",NA,NA,NA,"Host",NA,1,1
"3336","Fecal samples",NA,NA,NA,"Sample",NA,1,1
"3337","Pulsed-field gel electrophoresis (PFGE)",NA,NA,NA,"Laboratory technique",NA,1,1
"3338","Zoonotic pathogen",NA,NA,NA,"Pathogen",NA,1,1
"3339","Antimicrobial resistant isolate",NA,NA,NA,"Pathogen",NA,1,1
"3340","Formalin-ether concentration",NA,NA,NA,"Laboratory technique",NA,1,1
"3341","Ova",NA,NA,NA,"Life stage",NA,1,1
"3342","Larvae",NA,NA,NA,"Life stage",NA,1,1
"3343","Oocyst",NA,NA,NA,"Life stage",NA,1,1
"3344","Gastro-intestinal parasites",NA,NA,NA,"Pathogen",NA,1,1
"3345","Zoonotic parasites",NA,NA,NA,"Pathogen",NA,1,1
"3346","Long-tailed macaques",NA,NA,NA,"Host",NA,1,1
"3347","Natural environments",NA,NA,NA,"Habitat",NA,1,1
"3348","Human-provided food",NA,NA,NA,"Food source",NA,1,1
"3349","Foraging behaviour",NA,NA,NA,"Ecological process",NA,1,1
"3350","Parasite community",NA,NA,NA,"Ecological community",NA,1,1
"3351","Disease interactions",NA,NA,NA,"Ecological process",NA,1,1
"3352","Conservation threats",NA,NA,NA,"Ecological concept",NA,1,1
"3353","Human-wildlife interactions",NA,NA,NA,"Ecological process",NA,1,1
"3354","black howler monkey",NA,NA,NA,"Host",NA,1,1
"3355","ELISAs",NA,NA,NA,"Diagnostic test","Method",2,2
"3356","primate populations",NA,NA,NA,"Host",NA,1,1
"3357","infectious diseases",NA,NA,NA,"Disease","Disease category",2,2
"3358","parasite",NA,NA,NA,"Pathogen","Pathogen",2,1
"3359","male biased parasitism",NA,NA,NA,"Phenomenon","Parasitism",2,2
"3360","vertebrate species",NA,NA,NA,"Host","Taxonomic group",2,2
"3361","faecal androgen",NA,NA,NA,"Biomarker","Chemical",2,2
"3362","oestrogen metabolites",NA,NA,NA,"Metabolite",NA,1,1
"3363","Anthelmintics",NA,NA,NA,"Drug",NA,1,1
"3364","Southern Florida",NA,NA,NA,"Geographic location",NA,1,1
"3365","Six counties",NA,NA,NA,"Geographic location",NA,1,1
"3366","Cestodes",NA,NA,NA,"Parasite",NA,1,1
"3367","Efficacy",NA,NA,NA,"Measurement",NA,1,1
"3368","Mucus",NA,NA,NA,"Bodily Substance",NA,1,1
"3369","Field examination",NA,NA,NA,"Research method",NA,1,1
"3370","Laboratory examination",NA,NA,NA,"Diagnostic test",NA,1,1
"3371","Carcasses",NA,NA,NA,"Environmental source",NA,1,1
"3372","Regions",NA,NA,NA,"Geographic location",NA,1,1
"3373","Older male lynx",NA,NA,NA,"Host",NA,1,1
"3374","Younger male lynx",NA,NA,NA,"Host",NA,1,1
"3375","Capillaria spp",NA,NA,NA,"Pathogen",NA,1,1
"3376","Feces",NA,NA,NA,"Vector",NA,1,1
"3377","Aleutian disease",NA,NA,NA,"Disease",NA,1,1
"3378","pathology",NA,NA,NA,"Field of Study",NA,1,1
"3379","Aleutian Disease Virus (ADV)",NA,NA,NA,"Pathogen",NA,1,1
"3380","420",NA,NA,NA,"Number","Unknown",2,2
"3381","two thirds",NA,NA,NA,"Proportion",NA,1,1
"3382","2 to 18",NA,NA,NA,"Range",NA,1,1
"3383","blocks of frozen lungs",NA,NA,NA,"Specimen",NA,1,1
"3384","Bâ",NA,NA,NA,"Unknown",NA,1,1
"3385","Marchand",NA,NA,NA,"Author",NA,1,1
"3386","tapeworm infection",NA,NA,NA,"Disease","Disease",2,1
"3387","fecal material",NA,NA,NA,"Environmental sample","Sample",2,2
"3388","fecal pellet groups",NA,NA,NA,"Environmental Sample","Group",2,2
"3389","lungworm levels",NA,NA,NA,"Measurement","Measurement",2,1
"3390","Female L. curvispiculum",NA,NA,NA,"Host",NA,1,1
"3391","life cycles",NA,NA,NA,"Biological Process","Biological process",2,2
"3392","adult tapeworm infections",NA,NA,NA,"Disease",NA,1,1
"3393","Tourists",NA,NA,NA,"Host",NA,1,1
"3394","Adult worms",NA,NA,NA,"Pathogen",NA,1,1
"3395","Autopsy",NA,NA,NA,"Medical Procedure",NA,1,1
"3396","Spirometra erinacei infection",NA,NA,NA,"Disease",NA,1,1
"3397","Eimeria kamoshoe",NA,NA,NA,"Pathogen",NA,1,1
"3398","microm",NA,NA,NA,"Unit of measurement",NA,1,1
"3399","gametocytes",NA,NA,NA,"Life stage","Life stage",2,1
"3400","partial sequence",NA,NA,NA,"Genetic sequence",NA,1,1
"3401","Habitat loss and fragmentation",NA,NA,NA,"Ecological Factor",NA,1,1
"3402","Parasitic diseases",NA,NA,NA,"Disease",NA,1,1
"3403","Mangabey",NA,NA,NA,"Host",NA,1,1
"3404","Forest ecosystem",NA,NA,NA,"Environment",NA,1,1
"3405","Eastern Kenya",NA,NA,NA,"Geographic location",NA,1,1
"3406","Human population",NA,NA,NA,"Host",NA,1,1
"3407","Forest resources",NA,NA,NA,"Environmental component",NA,1,1
"3408","Cultivation",NA,NA,NA,"Agricultural practice",NA,1,1
"3409","Forest area",NA,NA,NA,"Habitat",NA,1,1
"3410","Forest disturbance",NA,NA,NA,"Ecological event",NA,1,1
"3411","Monkey density",NA,NA,NA,"Measurement",NA,1,1
"3412","Prevalence of parasites",NA,NA,NA,"Measurement",NA,1,1
"3413","Richness of parasites",NA,NA,NA,"Measurement",NA,1,1
"3414","Arboreal folivores",NA,NA,NA,"Host",NA,1,1
"3415","Terrestrial habitat generalists",NA,NA,NA,"Species",NA,1,1
"3416","Entopolypoides maaci",NA,NA,NA,"Parasite",NA,1,1
"3417","splencectomy",NA,NA,NA,"Surgical procedure",NA,1,1
"3418","parasitemia",NA,NA,NA,"Disease",NA,1,1
"3419","Ursine colobus monkeys",NA,NA,NA,"Host",NA,1,1
"3420","Fecal floatation",NA,NA,NA,"detects",NA,1,1
"3421","Fluorescein labeled antibodies",NA,NA,NA,"Diagnostic tool",NA,1,1
"3422","Parasite prevalence",NA,NA,NA,"Proportion",NA,1,1
"3423","Long wet season",NA,NA,NA,"Environmental factor",NA,1,1
"3424","Long dry season",NA,NA,NA,"Environmental factor",NA,1,1
"3425","Rank",NA,NA,NA,"Military title",NA,1,1
"3426","Human settlements",NA,NA,NA,"Environment",NA,1,1
"3427","Intestinal parasites",NA,NA,NA,"Pathogen",NA,1,1
"3428","incidence of infection",NA,NA,NA,"Epidemiological measure","Outcome",2,2
"3429","three baboon troops",NA,NA,NA,"Host","Animal group",2,2
"3430","prevalence of gastrointestinal parasites",NA,NA,NA,"Epidemiological measure",NA,1,1
"3431","melanic soft feces",NA,NA,NA,"Symptom",NA,1,1
"3432","Quantitative buffy coat (QBC)",NA,NA,NA,"Diagnostic test",NA,1,1
"3433","Kit for in vitro isolation (KIVI)",NA,NA,NA,"Laboratory tool",NA,1,1
"3434","normal animals",NA,NA,NA,"Host",NA,1,1
"3435","cyst wall",NA,NA,NA,"Anatomical structure",NA,1,1
"3436","Honshu Island",NA,NA,NA,"Geographic location",NA,1,1
"3437","inflammatory reactions",NA,NA,NA,"Symptom",NA,1,1
"3438","pale foci",NA,NA,NA,"Lesion",NA,1,1
"3439","4 mm",NA,NA,NA,"Measurement","Measurement",2,1
"3440","captivity",NA,NA,NA,"Animal source","Animal source",2,1
"3441","Rabies antigen",NA,NA,NA,"Antigen",NA,1,1
"3442","encephalitis",NA,NA,NA,"Disease",NA,1,1
"3443","immunohistochemistry",NA,NA,NA,"Laboratory technique",NA,1,1
"3444","Fallow deer",NA,NA,NA,"Host",NA,1,1
"3445","Red deer",NA,NA,NA,"Host",NA,1,1
"3446","Roe deer",NA,NA,NA,"Host",NA,1,1
"3447","Isoenzyme analysis",NA,NA,NA,"Technique",NA,1,1
"3448","Molecular karyotyping",NA,NA,NA,"Technique",NA,1,1
"3449","Molecular karyotypes",NA,NA,NA,"Laboratory_test",NA,1,1
"3450","primate biology",NA,NA,NA,"Field of study",NA,1,1
"3451","genetics",NA,NA,NA,"Field of study","Field of study",2,1
"3452","FY gene",NA,NA,NA,"Gene",NA,1,1
"3453","DARC",NA,NA,NA,"Gene","Undefined",2,2
"3454","malaria",NA,NA,NA,"Disease","Disease",2,1
"3455","malaria-like pathogen",NA,NA,NA,"Pathogen",NA,1,1
"3456","susceptibility",NA,NA,NA,"Risk factor",NA,1,1
"3457","genetic variation",NA,NA,NA,"Genetic factor",NA,1,1
"3458","non-neutral evolution",NA,NA,NA,"Evolutionary process",NA,1,1
"3459","mechanistic parallels",NA,NA,NA,"Concept",NA,1,1
"3460","selective parallels",NA,NA,NA,"Concept",NA,1,1
"3461","carnivore",NA,NA,NA,"Ecological role",NA,1,1
"3462","feline",NA,NA,NA,"Host species",NA,1,1
"3463","canine",NA,NA,NA,"Host species",NA,1,1
"3464","metapopulations",NA,NA,NA,"Ecological Concept","Ecological concept",2,2
"3465","generalist pathogen",NA,NA,NA,"Pathogen",NA,1,1
"3466","4 weeks",NA,NA,NA,"Duration","Duration",2,1
"3467","1996",NA,NA,NA,"Year","Year",2,1
"3468","1018",NA,NA,NA,"Number of individuals infected","Unknown",2,2
"3469","Nodavirus",NA,NA,NA,"Pathogen",NA,1,1
"3470","Viral encephalopathy and retinopathy",NA,NA,NA,"Disease",NA,1,1
"3471","Capsid protein gene",NA,NA,NA,"Gene",NA,1,1
"3472","Striped jack nervous necrosis virus",NA,NA,NA,"Pathogen",NA,1,1
"3473","Barfin flounder nervous necrosis virus",NA,NA,NA,"Pathogen",NA,1,1
"3474","Barfin flounder",NA,NA,NA,"Host",NA,1,1
"3475","Plasmid",NA,NA,NA,"Genetic material",NA,1,1
"3476","Viral RNA",NA,NA,NA,"Pathogen component",NA,1,1
"3477","Primer set",NA,NA,NA,"Laboratory reagent",NA,1,1
"3478","Borna disease virus RNA",NA,NA,NA,"Genetic material",NA,1,1
"3479","Serum antibodies",NA,NA,NA,"Biomarker",NA,1,1
"3480","Sequence analysis",NA,NA,NA,"Laboratory technique",NA,1,1
"3481","Cheetahs",NA,NA,NA,"Host",NA,1,1
"3482","Astroviral diarrhea",NA,NA,NA,"Disease",NA,1,1
"3483","Electron microscopy",NA,NA,NA,"Diagnostic tool",NA,1,1
"3484","Capsid",NA,NA,NA,"Viral component",NA,1,1
"3485","PO BID",NA,NA,NA,"Dosage",NA,1,1
"3486","Maximum likelihood phylogenetic analysis",NA,NA,NA,"Phylogenetic method",NA,1,1
"3487","Hemagglutination inhibition",NA,NA,NA,"Laboratory test",NA,1,1
"3488","Sporadic infection",NA,NA,NA,"Disease pattern",NA,1,1
"3489","Juvenile seals",NA,NA,NA,"Host",NA,1,1
"3490","Late 1990s",NA,NA,NA,"Time period",NA,1,1
"3491","Recent years",NA,NA,NA,"Time period",NA,1,1
"3492","serological evidence",NA,NA,NA,"Diagnostic marker",NA,1,1
"3493","Yellow Fever virus",NA,NA,NA,"Pathogen",NA,1,1
"3494","Black-and-gold howler monkey",NA,NA,NA,"Host",NA,1,1
"3495","Monitoring program",NA,NA,NA,"Event",NA,1,1
"3496","Monkey carcasses",NA,NA,NA,"Specimen",NA,1,1
"3497","Blood",NA,NA,NA,"Specimen",NA,1,1
"3498","Viscera",NA,NA,NA,"Specimen",NA,1,1
"3499","Immunohistochemistry",NA,NA,NA,"Laboratory technique",NA,1,1
"3500","Municipalities",NA,NA,NA,"Geographic location",NA,1,1
"3501","Northwestern RGS municipality",NA,NA,NA,"Geographic location",NA,1,1
"3502","preS sequence",NA,NA,NA,"Gene sequence",NA,1,1
"3503","regional veterinary laboratory",NA,NA,NA,"Facility",NA,1,1
"3504","Lyssavirus",NA,NA,NA,"Pathogen",NA,1,1
"3505","Rabies virus",NA,NA,NA,"Pathogen",NA,1,1
"3506","Fruit bats",NA,NA,NA,"Host",NA,1,1
"3507","Virus neutralization assays",NA,NA,NA,"Laboratory test",NA,1,1
"3508","Neutralizing antibodies",NA,NA,NA,"Immune response component","Immune response",2,2
"3509","sites",NA,NA,NA,"Environmental feature",NA,1,1
"3510","P",NA,NA,NA,"Undefined",NA,1,1
"3511","domestic swine",NA,NA,NA,"Host","Host",2,1
"3512","Pseudorabies virus",NA,NA,NA,"Pathogen","Pathogen",2,1
"3513","Immunoblotting",NA,NA,NA,"Laboratory technique","Test",2,2
"3514","Host age",NA,NA,NA,"Property","Property",2,1
"3515","Host sex",NA,NA,NA,"Property","Property",2,1
"3516","Temporal factors",NA,NA,NA,"Property","Property",2,1
"3517","Spatial factors",NA,NA,NA,"Property","Property",2,1
"3518","Seroprevalences",NA,NA,NA,"Measurement","Measurement",2,1
"3519","Older animals",NA,NA,NA,"Host",NA,1,1
"3520","Younger individuals",NA,NA,NA,"Demographic",NA,1,1
"3521","Domestic animal populations",NA,NA,NA,"Host","Animal source",2,2
"3522","Domestic pig population",NA,NA,NA,"Host","Host",2,1
"3523","oceanographic campaigns",NA,NA,NA,"Event","Research activity",2,2
"3524","viral epidemiological study",NA,NA,NA,"Event",NA,1,1
"3525","ultrastructural studies",NA,NA,NA,"Method","Method",2,1
"3526","morphological studies",NA,NA,NA,"Method","Method",2,1
"3527","cultured pig frogs",NA,NA,NA,"Host","Host",2,1
"3528","Dengue",NA,NA,NA,"Disease","Disease",2,1
"3529","Insectivorous",NA,NA,NA,"Diet",NA,1,1
"3530","Frugivorous",NA,NA,NA,"Diet",NA,1,1
"3531","Seropositive",NA,NA,NA,"Test result",NA,1,1
"3532","Serotype 2",NA,NA,NA,"Pathogen subtype",NA,1,1
"3533","Rainy season",NA,NA,NA,"Environmental factor",NA,1,1
"3534","Dermacentor andersoni Stiles",NA,NA,NA,"Vector",NA,1,1
"3535","West Nile virus infection",NA,NA,NA,"Disease",NA,1,1
"3536","hemorrhage",NA,NA,NA,"Symptom","Symptom",2,1
"3537","congestion",NA,NA,NA,"Symptom","Symptom",2,1
"3538","lymphoid depletion",NA,NA,NA,"Symptom","Symptom",2,1
"3539","reticuloendothelial (RE) cell hyperplasia",NA,NA,NA,"Disease","Pathological condition",2,2
"3540","ABV",NA,NA,NA,"Virus",NA,1,1
"3541","Sciatic nerves",NA,NA,NA,"Tissue",NA,1,1
"3542","paramyxovirus",NA,NA,NA,"Pathogen","Pathogen",2,1
"3543","Lagomorphs",NA,NA,NA,"Host",NA,1,1
"3544","Woodchuck",NA,NA,NA,"Host",NA,1,1
"3545","Mid-Atlantic states",NA,NA,NA,"Geographic location",NA,1,1
"3546","Raccoons",NA,NA,NA,"Host",NA,1,1
"3547","Humans",NA,NA,NA,"Host",NA,1,1
"3548","Rabies postexposure prophylaxis",NA,NA,NA,"Medical Intervention",NA,1,1
"3549","small wild mammals",NA,NA,NA,NA,"Host",1,1
"3550","serosurvey",NA,NA,NA,NA,"Study",1,1
"3551","3%",NA,NA,NA,NA,"Proportion of individuals that died",1,1
"3552","CPV-2",NA,NA,NA,NA,"Pathogen",1,1
"3553","wild carnivore",NA,NA,NA,NA,"Host",1,1
"3554","canids",NA,NA,NA,NA,"Host",1,1
"3555","adrenal cells",NA,NA,NA,NA,"Cell type",1,1
"3556","phocine adrenal and kidney cell lines",NA,NA,NA,NA,"Cell lines",1,1
"3557","adrenal tissue homogenate",NA,NA,NA,NA,"Biological sample",1,1
"3558","male seals",NA,NA,NA,NA,"Host",1,1
"3559","female seals",NA,NA,NA,NA,"Host",1,1
"3560","birth weight",NA,NA,NA,NA,"Measurement",1,1
"3561","74 of 162",NA,NA,NA,NA,"Number of individuals that died",1,1
"3562","42 of 95",NA,NA,NA,NA,"Proportion of individuals that died",1,1
"3563","32 of 67",NA,NA,NA,NA,"Number of individuals that died",1,1
"3564","increased mortality",NA,NA,NA,NA,"Symptom",1,1
"3565","June",NA,NA,NA,NA,"Unknown",1,1
"3566","first time",NA,NA,NA,NA,"Temporal descriptor",1,1
"3567","high-mortality disease",NA,NA,NA,NA,"Disease",1,1
"3568","ingual lymph node",NA,NA,NA,NA,"Anatomical structure",1,1
"3569","5/5",NA,NA,NA,NA,"Proportion",1,1
"3570","single deer",NA,NA,NA,NA,"Host",1,1
"3571","eight species",NA,NA,NA,NA,"Number of species",1,1
"3572","role",NA,NA,NA,NA,"Unknown",1,1
"3573","coagulase-positive",NA,NA,NA,NA,"Bacterial characteristic",1,1
"3574","widespread dissemination",NA,NA,NA,NA,"Process",1,1
"3575","death",NA,NA,NA,NA,"Symptom",1,1
"3576","first reported case",NA,NA,NA,NA,"Event",1,1
"3577","pathogen presence",NA,NA,NA,NA,"Event",1,1
"3578","pathogen prevalence",NA,NA,NA,NA,"Event",1,1
"3579","risk factors",NA,NA,NA,NA,"Epidemiological factor",1,1
"3580","study region",NA,NA,NA,NA,"Location",1,1
"3581","cougar populations",NA,NA,NA,NA,"Wildlife population",1,1
"3582","infectious disease",NA,NA,NA,NA,"Disease",1,1
"3583","marine mammal species",NA,NA,NA,NA,"Taxonomic group",1,1
"3584","Brucella canis",NA,NA,NA,NA,"Pathogen",1,1
"3585","sensitivity",NA,NA,NA,NA,"Property",1,1
"3586","specificity",NA,NA,NA,NA,"Property",1,1
"3587","selected viruses",NA,NA,NA,NA,"Pathogen",1,1
"3588","wild deer",NA,NA,NA,NA,"Host",1,1
"3589","specific forward primer",NA,NA,NA,NA,"Molecular biology tool",1,1
"3590","Ehrlichia spp. reverse primer",NA,NA,NA,NA,"Molecular tool",1,1
"3591","16S rDNA sequences",NA,NA,NA,NA,"Genetic marker",1,1
"3592","62 deer",NA,NA,NA,NA,"Number of individuals",1,1
"3593","10 populations",NA,NA,NA,NA,"Number of groups",1,1
"3594","four U.S. states",NA,NA,NA,NA,"Geographical location",1,1
"3595","high prevalence",NA,NA,NA,NA,"Measurement",1,1
"3596","low prevalence",NA,NA,NA,NA,"Measurement",1,1
"3597","E. chaffeensis-reactive antibodies",NA,NA,NA,NA,"Diagnostic marker",1,1
"3598","PCR evidence",NA,NA,NA,NA,"Measurement",1,1
"3599","ehrlichial pathogens",NA,NA,NA,NA,"Pathogen",1,1
"3600","DGA/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3601","DCH/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3602","GE9f/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3603","up-river",NA,NA,NA,NA,"Geographical descriptor",1,1
"3604","area",NA,NA,NA,NA,"Geographical location",1,1
"3605","methods of control",NA,NA,NA,NA,"Process",1,1
"3606","monitoring",NA,NA,NA,NA,"Process",1,1
"3607","results",NA,NA,NA,NA,"Outcome",1,1
"3608","spirochetes",NA,NA,NA,NA,"Pathogen",1,1
"3609","strain",NA,NA,NA,NA,"Pathogen variant",1,1
"3610","B. burgdorferi",NA,NA,NA,NA,"Pathogen",1,1
"3611","progeny",NA,NA,NA,NA,"Offspring",1,1
"3612","D. occidentalis",NA,NA,NA,NA,"Host",1,1
"3613","spirochetal antibody",NA,NA,NA,NA,"Antibody",1,1
"3614","lagomorph",NA,NA,NA,NA,"Host",1,1
