"","entity","deepseek","gemma2","llama","llama70b","mistral","models_present","n_entity_types"
"3128","Infectious disease monitoring",NA,NA,NA,"uses",NA,1,1
"3129","Antibodies to viruses, bacteria, and parasites",NA,NA,NA,"detected by",NA,1,1
"3130","HGE",NA,NA,NA,"Disease",NA,1,1
"3131","16S rDNA sequence",NA,NA,NA,"Molecular sequence",NA,1,1
"3132","DCH",NA,NA,NA,"Primer","amplifies",2,2
"3133","nested polymerase chain reactions",NA,NA,NA,"Laboratory technique","Technique",2,2
"3134","PCR",NA,NA,NA,"Laboratory technique",NA,1,1
"3135","Hippos",NA,NA,NA,"Common name",NA,1,1
"3136","Environmental contamination",NA,NA,NA,"Process",NA,1,1
"3137","Risks to people",NA,NA,NA,"Risk",NA,1,1
"3138","Methods of control",NA,NA,NA,"Process",NA,1,1
"3139","Local laboratory staff",NA,NA,NA,"Organization",NA,1,1
"3140","Enzootic status",NA,NA,NA,"Property",NA,1,1
"3141","Outbreaks of anthrax",NA,NA,NA,"Event",NA,1,1
"3142","Field study",NA,NA,NA,"Event",NA,1,1
"3143","4000 deaths",NA,NA,NA,"Measurement",NA,1,1
"3144","spirochetemias",NA,NA,NA,"Measurement","Symptom",2,2
"3145","deer",NA,NA,NA,"Animal source","Common name",2,2
"3146","Social organization",NA,NA,NA,"Property",NA,1,1
"3147","Movement",NA,NA,NA,"Property",NA,1,1
"3148","Incidence",NA,NA,NA,"Measurement",NA,1,1
"3149","South-west England",NA,NA,NA,"Location",NA,1,1
"3150","Demographic processes",NA,NA,NA,"Process",NA,1,1
"3151","Disease dynamics",NA,NA,NA,"Process",NA,1,1
"3152","Individual",NA,NA,NA,"Entity",NA,1,1
"3153","Social group",NA,NA,NA,"Entity",NA,1,1
"3154","Culling",NA,NA,NA,"Event",NA,1,1
"3155","Badger ecology",NA,NA,NA,"Field of study",NA,1,1
"3156","Bacilli",NA,NA,NA,"Pathogen",NA,1,1
"3157","Clinical samples",NA,NA,NA,"Sample type",NA,1,1
"3158","fecal samples",NA,NA,NA,"Sample type",NA,1,1
"3159","toxin type",NA,NA,NA,"Property",NA,1,1
"3160","Rickettsiales",NA,NA,NA,"Taxonomic group",NA,1,1
"3161","Ehrlichieae",NA,NA,NA,"Taxonomic group",NA,1,1
"3162","Southeastern United States",NA,NA,NA,"Location",NA,1,1
"3163","Lone star tick",NA,NA,NA,"Common name",NA,1,1
"3164","Ehrlichiosis",NA,NA,NA,"Disease","Disease",2,1
"3165","Fluorescent antibody analysis",NA,NA,NA,"Diagnostic test",NA,1,1
"3166","1982-1992",NA,NA,NA,"Time period",NA,1,1
"3167","300",NA,NA,NA,"Number of individuals tested",NA,1,1
"3168","30",NA,NA,NA,"Number of collection areas",NA,1,1
"3169","Africa",NA,NA,NA,"Location",NA,1,1
"3170","Human leptospirosis",NA,NA,NA,"Disease",NA,1,1
"3171","Rattus species",NA,NA,NA,"Host",NA,1,1
"3172","Biodiversity",NA,NA,NA,"Concept",NA,1,1
"3173","Urban",NA,NA,NA,"Environment",NA,1,1
"3174","Peri-urban",NA,NA,NA,"Environment",NA,1,1
"3175","Rural",NA,NA,NA,"Environment",NA,1,1
"3176","881 febrile patients",NA,NA,NA,"Number of individuals",NA,1,1
"3177","45 Leptospira isolates",NA,NA,NA,"Number of isolates",NA,1,1
"3178","diseased American alligators",NA,NA,NA,"Host",NA,1,1
"3179","Antibody",NA,NA,NA,"Measurement",NA,1,1
"3180","Latitude",NA,NA,NA,"Geographic feature",NA,1,1
"3181","Elevation",NA,NA,NA,"Geographic feature",NA,1,1
"3182","Climatic conditions",NA,NA,NA,"Environmental factor",NA,1,1
"3183","Natural history",NA,NA,NA,"Biological process",NA,1,1
"3184","coast",NA,NA,NA,"Environment",NA,1,1
"3185","stranding",NA,NA,NA,"Event",NA,1,1
"3186","1985",NA,NA,NA,"Year","Year",2,1
"3187","brown bears",NA,NA,NA,"Common name","Common name",2,1
"3188","Mycobacterium avium subsp. paratuberculosis isolates",NA,NA,NA,"Pathogen isolate",NA,1,1
"3189","Pinnipeds",NA,NA,NA,"Host",NA,1,1
"3190","Fecal samples",NA,NA,NA,"Sample type",NA,1,1
"3191","Pulsed-field gel electrophoresis (PFGE)",NA,NA,NA,"Detection method",NA,1,1
"3192","Zoonotic pathogen",NA,NA,NA,"Disease",NA,1,1
"3193","Antimicrobial resistant isolate",NA,NA,NA,"Disease",NA,1,1
"3194","Formalin-ether concentration",NA,NA,NA,"Concentration method",NA,1,1
"3195","Ova",NA,NA,NA,"Life stage",NA,1,1
"3196","Larvae",NA,NA,NA,"Life stage",NA,1,1
"3197","Oocyst",NA,NA,NA,"Life stage",NA,1,1
"3198","Gastro-intestinal parasites",NA,NA,NA,"Disease",NA,1,1
"3199","Zoonotic parasites",NA,NA,NA,"Disease",NA,1,1
"3200","Long-tailed macaques",NA,NA,NA,"Common name",NA,1,1
"3201","Natural environments",NA,NA,NA,"Environment",NA,1,1
"3202","Human-provided food",NA,NA,NA,"Food source",NA,1,1
"3203","Foraging behaviour",NA,NA,NA,"Behaviour",NA,1,1
"3204","Parasite community",NA,NA,NA,"Ecological concept",NA,1,1
"3205","Disease interactions",NA,NA,NA,"Disease concept",NA,1,1
"3206","Conservation threats",NA,NA,NA,"Ecological concept",NA,1,1
"3207","Human-wildlife interactions",NA,NA,NA,"Ecological concept",NA,1,1
"3208","black howler monkey",NA,NA,NA,"Common name",NA,1,1
"3209","primate populations",NA,NA,NA,"Animal group",NA,1,1
"3210","infectious diseases",NA,NA,NA,"Disease","Disease",2,1
"3211","conservation strategies",NA,NA,NA,"Event","Process",2,2
"3212","protected areas",NA,NA,NA,"Location","Location",2,1
"3213","reproductive status",NA,NA,NA,"Host trait","Property",2,2
"3214","social status",NA,NA,NA,"Host trait","Property",2,2
"3215","host population density",NA,NA,NA,"Host trait","Property",2,2
"3216","humidity",NA,NA,NA,"Environmental factor","Property",2,2
"3217","endoparasite community",NA,NA,NA,"Ecological concept",NA,1,1
"3218","vertebrate species",NA,NA,NA,"Taxonomic group","Group",2,2
"3219","faecal androgen",NA,NA,NA,"Hormone","Chemical",2,2
"3220","Florida panthers",NA,NA,NA,"Common name",NA,1,1
"3221","Anthelmintics",NA,NA,NA,"Treatment",NA,1,1
"3222","Southern Florida",NA,NA,NA,"Location",NA,1,1
"3223","Six counties",NA,NA,NA,"Location",NA,1,1
"3224","Cestodes",NA,NA,NA,"Type of helminth",NA,1,1
"3225","Mucus",NA,NA,NA,"Symptom",NA,1,1
"3226","Field examination",NA,NA,NA,"Method",NA,1,1
"3227","Laboratory examination",NA,NA,NA,"Method",NA,1,1
"3228","Carcasses",NA,NA,NA,"Animal source",NA,1,1
"3229","Regions",NA,NA,NA,"Location",NA,1,1
"3230","Older male lynx",NA,NA,NA,"Host demographic",NA,1,1
"3231","Younger male lynx",NA,NA,NA,"Host demographic",NA,1,1
"3232","Capillaria spp",NA,NA,NA,"Pathogen",NA,1,1
"3233","Feces",NA,NA,NA,"Sample type",NA,1,1
"3234","Aleutian disease",NA,NA,NA,"Disease",NA,1,1
"3235","pathology",NA,NA,NA,"Medical specialty",NA,1,1
"3236","Aleutian Disease Virus (ADV)",NA,NA,NA,"Pathogen",NA,1,1
"3237","420",NA,NA,NA,"Number of individuals","Number of individuals",2,1
"3238","two thirds",NA,NA,NA,"Proportion",NA,1,1
"3239","151",NA,NA,NA,"Number of individuals infected",NA,1,1
"3240","2 to 18",NA,NA,NA,"Intensity of infection",NA,1,1
"3241","blocks of frozen lungs",NA,NA,NA,"Sample type",NA,1,1
"3242","spicule shape and size",NA,NA,NA,"Measurement",NA,1,1
"3243","heart",NA,NA,NA,"Tissue",NA,1,1
"3244","Bâ",NA,NA,NA,"Person",NA,1,1
"3245","Marchand",NA,NA,NA,"Person",NA,1,1
"3246","gastropod",NA,NA,NA,"Host","Host",2,1
"3247","fecal material",NA,NA,NA,"Substance","Substance",2,1
"3248","fecal pellet groups",NA,NA,NA,"Sample type","Group",2,2
"3249","lungworm levels",NA,NA,NA,"Measurement","Measurement",2,1
"3250","Female L. curvispiculum",NA,NA,NA,"Life stage",NA,1,1
"3251","Mesocestoides",NA,NA,NA,"Pathogen","Pathogen",2,1
"3252","coyotes",NA,NA,NA,"Common name","Common name",2,1
"3253","laboratory mice",NA,NA,NA,"Host","Common name",2,2
"3254","life cycles",NA,NA,NA,"Biological process","Process",2,2
"3255","adult tapeworm infections",NA,NA,NA,"Disease",NA,1,1
"3256","Tourists",NA,NA,NA,"Host",NA,1,1
"3257","Adult worms",NA,NA,NA,"Pathogen component",NA,1,1
"3258","27%",NA,NA,NA,"Proportion of infected snails",NA,1,1
"3259","Autopsy",NA,NA,NA,"Diagnostic method",NA,1,1
"3260","group size",NA,NA,NA,"Demographic characteristic",NA,1,1
"3261","directly transmitted parasites",NA,NA,NA,"Pathogen","Pathogen",2,1
"3262","Four",NA,NA,NA,"Number of individuals studied",NA,1,1
"3263","Spirometra erinacei infection",NA,NA,NA,"Disease",NA,1,1
"3264","Inoue",NA,NA,NA,"Person","Author",2,2
"3265","microm",NA,NA,NA,"Unit",NA,1,1
"3266","gametocytes",NA,NA,NA,"Life stage","Pathogen stage",2,2
"3267","partial sequence",NA,NA,NA,"Measurement",NA,1,1
"3268","Habitat loss and fragmentation",NA,NA,NA,"Environmental factor",NA,1,1
"3269","Parasitic diseases",NA,NA,NA,"Disease",NA,1,1
"3270","Primates",NA,NA,NA,"Host",NA,1,1
"3271","Tana River red colobus",NA,NA,NA,"Common name","Common name",2,1
"3272","Mangabey",NA,NA,NA,"Common name",NA,1,1
"3273","Forest ecosystem",NA,NA,NA,"Environment",NA,1,1
"3274","Eastern Kenya",NA,NA,NA,"Location",NA,1,1
"3275","Human population",NA,NA,NA,"Population",NA,1,1
"3276","Forest resources",NA,NA,NA,"Resource",NA,1,1
"3277","Cultivation",NA,NA,NA,"Human activity",NA,1,1
"3278","Forest area",NA,NA,NA,"Environmental attribute",NA,1,1
"3279","Forest disturbance",NA,NA,NA,"Environmental attribute",NA,1,1
"3280","Monkey density",NA,NA,NA,"Measurement",NA,1,1
"3281","Prevalence of parasites",NA,NA,NA,"Measurement",NA,1,1
"3282","Richness of parasites",NA,NA,NA,"Measurement",NA,1,1
"3283","Arboreal folivores",NA,NA,NA,"Behavioral ecology",NA,1,1
"3284","Terrestrial habitat generalists",NA,NA,NA,"Behavioral ecology",NA,1,1
"3285","Entopolypoides maaci",NA,NA,NA,"Pathogen",NA,1,1
"3286","Papio cynocephalus L. 1766",NA,NA,NA,"Host",NA,1,1
"3287","splencectomy",NA,NA,NA,"Medical procedure",NA,1,1
"3288","parasitemia",NA,NA,NA,"Disease",NA,1,1
"3289","lion scats",NA,NA,NA,"Sample",NA,1,1
"3290","endoparasite",NA,NA,NA,"Disease",NA,1,1
"3291","gram",NA,NA,NA,"Unit of measurement",NA,1,1
"3292","Ursine colobus monkeys",NA,NA,NA,"Common name",NA,1,1
"3293","Blastocystis sp. subtype 2",NA,NA,NA,"Pathogen",NA,1,1
"3294","incidence of infection",NA,NA,NA,"Measurement","Measurement",2,1
"3295","three baboon troops",NA,NA,NA,"Animal group","Group",2,2
"3296","prevalence of gastrointestinal parasites",NA,NA,NA,"Measurement",NA,1,1
"3297","behavioral ecology",NA,NA,NA,"Property","Property",2,1
"3298","terrestrial omnivores",NA,NA,NA,"Diet","Property",2,2
"3299","social groups",NA,NA,NA,"Social structure","Property",2,2
"3300","Digenea",NA,NA,NA,"Taxonomic group","Phylum",2,2
"3301","Heterophyidae",NA,NA,NA,"Taxonomic group","Family",2,2
"3302","melanic soft feces",NA,NA,NA,"Symptom",NA,1,1
"3303","mesenteric vessels",NA,NA,NA,"Anatomical structure","Body part",2,2
"3304","non-human primates",NA,NA,NA,"Host","Host",2,1
"3305","normal animals",NA,NA,NA,"Health status",NA,1,1
"3306","Sarcoptes scabiei",NA,NA,NA,"Pathogen","Pathogen",2,1
"3307","Sarcocystis infection",NA,NA,NA,"Disease",NA,1,1
"3308","sections of heart muscle",NA,NA,NA,"Tissue sample",NA,1,1
"3309","Honshu Island",NA,NA,NA,"Location",NA,1,1
"3310","cyst wall",NA,NA,NA,"Anatomical structure",NA,1,1
"3311","one",NA,NA,NA,"Number of individuals infected","Number of individuals infected",2,1
"3312","three",NA,NA,NA,"Number of individuals infected",NA,1,1
"3313","two",NA,NA,NA,"Number of individuals infected","Number of individuals infected",2,1
"3314","captivity",NA,NA,NA,"Environment","Environment",2,1
"3315","Rabies antigen",NA,NA,NA,"Antigen",NA,1,1
"3316","undisturbed forest",NA,NA,NA,"Environment",NA,1,1
"3317","logged forest",NA,NA,NA,"Environment",NA,1,1
"3318","Cattle",NA,NA,NA,"Host",NA,1,1
"3319","Fallow deer",NA,NA,NA,"Common name",NA,1,1
"3320","Red deer",NA,NA,NA,"Common name",NA,1,1
"3321","Roe deer",NA,NA,NA,"Common name",NA,1,1
"3322","Isoenzyme analysis",NA,NA,NA,"Technique",NA,1,1
"3323","Molecular karyotyping",NA,NA,NA,"Technique",NA,1,1
"3324","Molecular karyotypes",NA,NA,NA,"Biological structure",NA,1,1
"3325","primate biology",NA,NA,NA,"Field of study",NA,1,1
"3326","genetics",NA,NA,NA,"Field of study","Field of study",2,1
"3327","DARC",NA,NA,NA,"Gene","Gene",2,1
"3328","malaria-like pathogen",NA,NA,NA,"Disease",NA,1,1
"3329","susceptibility",NA,NA,NA,"Trait","Property",2,2
"3330","genetic variation",NA,NA,NA,"Genetic concept",NA,1,1
"3331","non-neutral evolution",NA,NA,NA,"Evolutionary concept",NA,1,1
"3332","mechanistic parallels",NA,NA,NA,"Evolutionary concept",NA,1,1
"3333","selective parallels",NA,NA,NA,"Evolutionary concept",NA,1,1
"3334","feline",NA,NA,NA,"Host species",NA,1,1
"3335","canine",NA,NA,NA,"Host species",NA,1,1
"3336","metapopulations",NA,NA,NA,"Ecological concept","Population",2,2
"3337","generalist pathogen",NA,NA,NA,"Pathogen category",NA,1,1
"3338","1996",NA,NA,NA,"Year","Year",2,1
"3339","Nodavirus",NA,NA,NA,"Pathogen",NA,1,1
"3340","Viral encephalopathy and retinopathy",NA,NA,NA,"Disease",NA,1,1
"3341","Capsid protein gene",NA,NA,NA,"Gene",NA,1,1
"3342","Striped jack nervous necrosis virus",NA,NA,NA,"Pathogen",NA,1,1
"3343","Barfin flounder nervous necrosis virus",NA,NA,NA,"Pathogen",NA,1,1
"3344","Barfin flounder",NA,NA,NA,"Host",NA,1,1
"3345","Plasmid",NA,NA,NA,"Genetic material",NA,1,1
"3346","Viral RNA",NA,NA,NA,"Genetic material",NA,1,1
"3347","Primer set",NA,NA,NA,"Detection tool",NA,1,1
"3348","Borna disease virus RNA",NA,NA,NA,"Pathogen component",NA,1,1
"3349","Serum antibodies",NA,NA,NA,"Antibody type",NA,1,1
"3350","Sequence analysis",NA,NA,NA,"Analysis type",NA,1,1
"3351","Cheetahs",NA,NA,NA,"Common name",NA,1,1
"3352","Astroviral diarrhea",NA,NA,NA,"Disease",NA,1,1
"3353","Capsid",NA,NA,NA,"Gene",NA,1,1
"3354","Bayesian phylogenetic analysis",NA,NA,NA,"Analysis method",NA,1,1
"3355","Maximum likelihood phylogenetic analysis",NA,NA,NA,"Analysis method",NA,1,1
"3356","Hemagglutination inhibition",NA,NA,NA,"Detection method",NA,1,1
"3357","Sporadic infection",NA,NA,NA,"Disease pattern",NA,1,1
"3358","Juvenile seals",NA,NA,NA,"Age group",NA,1,1
"3359","Late 1990s",NA,NA,NA,"Time period",NA,1,1
"3360","Recent years",NA,NA,NA,"Time period",NA,1,1
"3361","80%",NA,NA,NA,"Proportion of individuals infected with Bunyamwera group virus",NA,1,1
"3362","serological evidence",NA,NA,NA,"Measurement",NA,1,1
"3363","survey",NA,NA,NA,"Event",NA,1,1
"3364","Yellow Fever virus",NA,NA,NA,"Pathogen",NA,1,1
"3365","Black-and-gold howler monkey",NA,NA,NA,"Host",NA,1,1
"3366","Monitoring program",NA,NA,NA,"Event",NA,1,1
"3367","Monkey carcasses",NA,NA,NA,"Specimen",NA,1,1
"3368","Blood",NA,NA,NA,"Specimen",NA,1,1
"3369","Viscera",NA,NA,NA,"Specimen",NA,1,1
"3370","Immunohistochemistry",NA,NA,NA,"Detection method",NA,1,1
"3371","Municipalities",NA,NA,NA,"Location",NA,1,1
"3372","Northwestern RGS municipality",NA,NA,NA,"Location",NA,1,1
"3373","preS sequence",NA,NA,NA,"Gene",NA,1,1
"3374","preS2",NA,NA,NA,"Gene region",NA,1,1
"3375","preS1",NA,NA,NA,"Gene region",NA,1,1
"3376","hepatocyte receptor region",NA,NA,NA,"Tissue","Tissue",2,1
"3377","regional veterinary laboratory",NA,NA,NA,"Organization",NA,1,1
"3378","Fruit bats",NA,NA,NA,"Common name",NA,1,1
"3379","Virus neutralization assays",NA,NA,NA,"Detection method",NA,1,1
"3380","sites",NA,NA,NA,"Location",NA,1,1
"3381","P",NA,NA,NA,"Statistical measure",NA,1,1
"3382","domestic swine",NA,NA,NA,"Animal source","Common name",2,2
"3383","Immunoblotting",NA,NA,NA,"Detection method","Test",2,2
"3384","Host age",NA,NA,NA,"Property","Property",2,1
"3385","Host sex",NA,NA,NA,"Property","Property",2,1
"3386","Temporal factors",NA,NA,NA,"Property","Property",2,1
"3387","Spatial factors",NA,NA,NA,"Property","Property",2,1
"3388","Seroprevalences",NA,NA,NA,"Measurement","Measurement",2,1
"3389","Older animals",NA,NA,NA,"Age group",NA,1,1
"3390","Younger individuals",NA,NA,NA,"Age group",NA,1,1
"3391","Domestic animal populations",NA,NA,NA,"Animal source",NA,1,1
"3392","Domestic pig population",NA,NA,NA,"Animal source",NA,1,1
"3393","oceanographic campaigns",NA,NA,NA,"Event","Event",2,1
"3394","viral epidemiological study",NA,NA,NA,"Event",NA,1,1
"3395","ultrastructural studies",NA,NA,NA,"Method","Method",2,1
"3396","morphological studies",NA,NA,NA,"Method","Method",2,1
"3397","cultured pig frogs",NA,NA,NA,"Animal source",NA,1,1
"3398","DV",NA,NA,NA,"Abbreviation",NA,1,1
"3399","NS1 protein",NA,NA,NA,"Protein",NA,1,1
"3400","Dengue",NA,NA,NA,"Disease","Disease",2,1
"3401","Insectivorous",NA,NA,NA,"Diet",NA,1,1
"3402","Frugivorous",NA,NA,NA,"Diet",NA,1,1
"3403","Seropositive",NA,NA,NA,"Status",NA,1,1
"3404","Serotype 2",NA,NA,NA,"Pathogen subtype",NA,1,1
"3405","Rainy season",NA,NA,NA,"Season",NA,1,1
"3406","Dermacentor andersoni Stiles",NA,NA,NA,"Vector","Pathogen",2,2
"3407","Fatal West Nile virus infection",NA,NA,NA,"Disease",NA,1,1
"3408","3-yr-old male",NA,NA,NA,"Demographic","Age",2,2
"3409","hemorrhage",NA,NA,NA,"Histological finding",NA,1,1
"3410","lymphoid depletion",NA,NA,NA,"Histological finding","Observation",2,2
"3411","ABV",NA,NA,NA,"Pathogen abbreviation",NA,1,1
"3412","Wallerian degeneration of the sciatic nerves",NA,NA,NA,"Symptom",NA,1,1
"3413","Proventriculus",NA,NA,NA,"Tissue",NA,1,1
"3414","Sciatic nerves",NA,NA,NA,"Tissue",NA,1,1
"3415","paramyxovirus",NA,NA,NA,"Virus family","Pathogen",2,2
"3416","Lagomorphs",NA,NA,NA,"Host",NA,1,1
"3417","Woodchuck",NA,NA,NA,"Common name",NA,1,1
"3418","Mid-Atlantic states",NA,NA,NA,"Location",NA,1,1
"3419","Raccoons",NA,NA,NA,"Host",NA,1,1
"3420","Humans",NA,NA,NA,"Host",NA,1,1
"3421","Rabies postexposure prophylaxis",NA,NA,NA,"Treatment",NA,1,1
"3422","hepatic necrosis",NA,NA,NA,"Symptom",NA,1,1
"3423","small wild mammals",NA,NA,NA,NA,"Host",1,1
"3424","CPV-2",NA,NA,NA,NA,"Pathogen",1,1
"3425","wild carnivore",NA,NA,NA,NA,"Host",1,1
"3426","canids",NA,NA,NA,NA,"Host",1,1
"3427","adrenal cells",NA,NA,NA,NA,"Tissue",1,1
"3428","phocine adrenal and kidney cell lines",NA,NA,NA,NA,"Cell lines",1,1
"3429","adrenal tissue homogenate",NA,NA,NA,NA,"Biological sample",1,1
"3430","male seals",NA,NA,NA,NA,"Host",1,1
"3431","female seals",NA,NA,NA,NA,"Host",1,1
"3432","birth weight",NA,NA,NA,NA,"Measurement",1,1
"3433","74 of 162",NA,NA,NA,NA,"Number of individuals that died",1,1
"3434","42 of 95",NA,NA,NA,NA,"Number of individuals affected",1,1
"3435","32 of 67",NA,NA,NA,NA,"Number of individuals affected",1,1
"3436","first time",NA,NA,NA,NA,"Event",1,1
"3437","high-mortality disease",NA,NA,NA,NA,"Disease",1,1
"3438","ingual lymph node",NA,NA,NA,NA,"Tissue",1,1
"3439","single deer",NA,NA,NA,NA,"Host",1,1
"3440","deer population",NA,NA,NA,NA,"Host",1,1
"3441","eight species",NA,NA,NA,NA,"Number of species",1,1
"3442","role",NA,NA,NA,NA,"Role",1,1
"3443","death",NA,NA,NA,NA,"Event",1,1
"3444","herd",NA,NA,NA,NA,"Group",1,1
"3445","Feline herpesvirus",NA,NA,NA,NA,"Pathogen",1,1
"3446","pathogen presence",NA,NA,NA,NA,"Event",1,1
"3447","pathogen prevalence",NA,NA,NA,NA,"Event",1,1
"3448","risk factors",NA,NA,NA,NA,"Factor",1,1
"3449","study region",NA,NA,NA,NA,"Location",1,1
"3450","cougar populations",NA,NA,NA,NA,"exhibit",1,1
"3451","marine mammal species",NA,NA,NA,NA,"Common name",1,1
"3452","Brucella canis",NA,NA,NA,NA,"Pathogen",1,1
"3453","sensitivity",NA,NA,NA,NA,"Property",1,1
"3454","specificity",NA,NA,NA,NA,"Property",1,1
"3455","selected viruses",NA,NA,NA,NA,"Pathogen",1,1
"3456","wild deer",NA,NA,NA,NA,"Common name",1,1
"3457","polymerase reaction",NA,NA,NA,NA,"Technique",1,1
"3458","specific forward primer",NA,NA,NA,NA,"Molecular tool",1,1
"3459","Ehrlichia spp. reverse primer",NA,NA,NA,NA,"Molecular tool",1,1
"3460","16S rDNA sequences",NA,NA,NA,NA,"Genetic material",1,1
"3461","control samples",NA,NA,NA,NA,"Sample type",1,1
"3462","low prevalence",NA,NA,NA,NA,"Measurement",1,1
"3463","PCR evidence",NA,NA,NA,NA,"Measurement",1,1
"3464","DGA/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3465","DCH/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3466","GE9f/GA1UR",NA,NA,NA,NA,"amplifies",1,1
"3467","up-river",NA,NA,NA,NA,"Direction",1,1
"3468","area",NA,NA,NA,NA,"Location",1,1
"3469","local laboratory staff",NA,NA,NA,NA,"Group",1,1
"3470","monitoring",NA,NA,NA,NA,"Process",1,1
"3471","outbreaks",NA,NA,NA,NA,"Event",1,1
"3472","results",NA,NA,NA,NA,"Outcome",1,1
"3473","spirochetes",NA,NA,NA,NA,"Pathogen",1,1
"3474","strain",NA,NA,NA,NA,"Pathogen",1,1
"3475","B. burgdorferi",NA,NA,NA,NA,"Pathogen",1,1
"3476","progeny",NA,NA,NA,NA,"Offspring",1,1
"3477","D. occidentalis",NA,NA,NA,NA,"Host",1,1
"3478","spirochetal antibody",NA,NA,NA,NA,"Antibody",1,1
"3479","lagomorph",NA,NA,NA,NA,"Host",1,1
"3480","Borrelia-specific monoclonal antibody",NA,NA,NA,NA,"Antibody",1,1
"3481","spirochetal serosurveys",NA,NA,NA,NA,"Method",1,1
"3482","serologic tests",NA,NA,NA,NA,"Method",1,1
"3483","live-captured bears",NA,NA,NA,NA,"Animal source",1,1
"3484","40 of 92",NA,NA,NA,NA,"Number of individuals infected",1,1
"3485","44%",NA,NA,NA,NA,"Proportion of individuals infected",1,1
"3486","gene encoding beta2-toxin",NA,NA,NA,NA,"Gene",1,1
"3487","1982 through 1992",NA,NA,NA,NA,"Time period",1,1
"3488","natural vector",NA,NA,NA,NA,"Concept",1,1
"3489","S. aureus",NA,NA,NA,NA,"Pathogen",1,1
"3490","primate",NA,NA,NA,NA,"Host",1,1
"3491","monkey",NA,NA,NA,NA,"Host",1,1
"3492","gorilla",NA,NA,NA,NA,"Host",1,1
"3493","interspecies transmission",NA,NA,NA,NA,"Process",1,1
"3494","serious infections",NA,NA,NA,NA,"Disease",1,1
"3495","distribution",NA,NA,NA,NA,"Process",1,1
"3496","spread",NA,NA,NA,NA,"Process",1,1
"3497","screening",NA,NA,NA,NA,"Process",1,1
"3498","analysis",NA,NA,NA,NA,"Process",1,1
"3499","report",NA,NA,NA,NA,"Event",1,1
"3500","urban",NA,NA,NA,NA,"Environment",1,1
"3501","peri-urban",NA,NA,NA,NA,"Environment",1,1
"3502","rural",NA,NA,NA,NA,"Environment",1,1
"3503","Leptospira isolates",NA,NA,NA,NA,"Measurement",1,1
"3504","serological criteria",NA,NA,NA,NA,"Measurement",1,1
"3505","kDa",NA,NA,NA,NA,"Unit",1,1
"3506","Varillal",NA,NA,NA,NA,"Serovar",1,1
